smiles,name,id,inchi_key
COC1CCC2C3C([NH]C2C1)[C@@H](CO)N(C[C@]31CN(C1)C(=O)CN1CCOCC1)C(C)=O,brd-k04139743,BRD-K04139743,HUFFCJXPTCNNEK-LJQANCHMSA-N
CN1CC(C=C2C(=O)NC3CCCNC23)C4CCCCC14,gw-441756,BRD-K04146668,NXNQLECPAXXYTR-UHFFFAOYSA-N
CCC(=O)N1[C@H]([C@H](CO)[C@H]2CN3C(CCC(-C4CCCCC4OC)C3=O)[C@@H]12)C(=O)NCCCN(C)C,brd-k04147035,BRD-K04147035,GDXCTQXPLLMICC-KYXKYNKESA-N
CC(C)COC(=O)N(C)C[C@@H]1OCC2CCCCC2-C3C(C(=O)N(C[C@@H]1C)[C@H](C)CO)N(C)C4CCCCC34,brd-k04153348,BRD-K04153348,QLIZXZIZGKFZES-XXAUWVGASA-N
BRC1CCCCC1C(=O)NC2CCCCC2,brd-k04156788,BRD-K04156788,BHHGABOCAHPYMA-UHFFFAOYSA-N
COC1CC(C(=O)O)C2OC3C(C=O)C(O)CC(C)C3C(=O)OC2C1C,psoromic-acid,BRD-K04170657,FUCWJKJZOHOLEO-UHFFFAOYSA-N
CCCCOC1CC(CCC1N)C(=O)OCCN(CC)CC,oxybuprocaine,BRD-K04185004,CMHHMUWAYWTMGS-UHFFFAOYSA-N
OC1CCC(CC1O)C(=O)CN2CCNC2,brd-k04188046,BRD-K04188046,JHQYDDFNYJJOIA-UHFFFAOYSA-N
OC[C@H]1[C@@H]([C@@H]2CN(CC(=O)N12)C(=O)CN1CCOCC1)C1CCC(CC1)-C1CCCC(F)C1,brd-k04192660,BRD-K04192660,RQPOLBJBOCWUQJ-WRALFONMSA-N
NC(=O)N1C2CCCCC2CC(=O)C2CCCCC12,oxcarbazepine,BRD-K04196797,CTRLABGOLIVAIY-UHFFFAOYSA-N
CO[C@H]1CC[C@@H]2CCOC3C(CCCC3C(=O)N(C)C[C@H](C)C(=O)N(C)C[C@H]1O2)C#N,brd-k04206413,BRD-K04206413,WNHZFTQVONQUSH-MFHCWRBVSA-N
CC/C(=C(\C1CCC(O)CC1)/C2CCC(OCCN(C)C)CC2)/C3CCCCC3,tamoxifen,BRD-K04210847,TXUZVZSFRXZGTL-QPLCGJKRSA-N
CCN(CC)CCOC1CCC(CC1)/C(=C(/CL)\C2CCCCC2)/C3CCCCC3,clomifene,BRD-K04218075,GKIRPKYJQBWNGO-OCEACIFDSA-N
CCNC(=O)C[C@H]1CC[C@H]2[C@@H](COC[C@@H](O)CN2C(=O)C2CCCCN2)O1,brd-k04229162,BRD-K04229162,XTMFCURZJJHNFP-HDEZJCGLSA-N
COC1CCC(CC1)C(=O)NC1CCC2OC[C@@H]3O[C@H](CC(=O)NCC4CC4)CC[C@H]3N(C)C(=O)C2C1,brd-k04230416,BRD-K04230416,IGRBOWQNYYEHHT-PWWKTKHKSA-N
COCC(=O)N1CC[C@@H]2[C@H]1C1CC(CCC1N[C@@H]2CO)C#CC1CCC(F)CC1,brd-k04232710,BRD-K04232710,BXHWESSKUTYEBR-ZEYPLWLESA-N
CO[C@@H]1CC[C@H]2CCN(C)C(=O)[C@H](C)[C@H](CN(C)C(=O)C3CC(CCC3OC[C@@H]1O2)C#N)OC,brd-k04237106,BRD-K04237106,YDHXSWOLXDIZHC-MQRVUQIVSA-N
C[C@H](CO)N1C[C@H](C)[C@H](CN(C)S(=O)(=O)C2CCCCC2)OCCCC[C@@H](C)OC3CCC(NC(=O)CCCN(C)C)CC3C1=O,brd-k04238564,BRD-K04238564,XJDNFUDAKLJUOC-XDZDDBEASA-N
OC[C@H]1[C@H]([C@@H]2CN(CC3CCNCC3)CCCCN12)C1CCC(CC1)C1=CCCC1,brd-k04239420,BRD-K04239420,IIEQDBKKVIBHJT-GSDHBNRESA-N
CO[C@H]1CN(C)C(=O)C2CCC(NC(=O)C3CCNO3)CC2OC[C@@H](C)NC[C@@H]1C,brd-k04251331,BRD-K04251331,UYCGUZMTEQILNL-KSMMKXTCSA-N
CNC[C@H]1OC2CC(C#CC3(O)CCCC3)CCC2S(=O)(=O)N(C[C@@H]1C)[C@H](C)CO,brd-k04260462,BRD-K04260462,LZCYHHOYYPSMEH-SQGPQFPESA-N
COC1CCC(CC1)S(=O)(=O)N(C)C[C@@H]2OC3NCC(C#CC4(O)CCCC4)CC3C(=O)N(C[C@@H]2C)[C@@H](C)CO,brd-k04261044,BRD-K04261044,BLVPPUGYXWKWFY-WOVHNISZSA-N
OC[C@@H]1[C@H]2CN3C(CCCC3=O)[C@@H]([C@H]1C(=O)N1CCC3CCCCC3C1)N2CC1CC1,brd-k04262969,BRD-K04262969,MQRDGSKRUJYVOI-ZXMXYHOLSA-N
C\C=C\C1CCC(CC1)[C@@H]1[C@H]2CN(C[C@@H]1N2)C(=O)C1CCC1,brd-k04266880,BRD-K04266880,SOWLUFZCEZLFQE-SKGKWCPFSA-N
OC[C@H]1O[C@@H](CC(=O)NCC2CC(F)CCC2F)C[C@@H]3[C@H]1OC4CCC(NC(=O)C5CCC6OCOC6C5)CC34,brd-k04267190,BRD-K04267190,JRAPIMFHFBSUKE-ZAESVHBDSA-N
C[C@@H](CO)N1C[C@H](C)[C@H](CN(C)C(=O)NC2CCC3OCOC3C2)OC4CC(CCC4S1(=O)=O)C5=CCCCC5,brd-k04278887,BRD-K04278887,ZBKDHRFNQBVZSS-OSOCVKALSA-N
O=S(=O)(N1CCN(CC1)S(=O)(=O)C2CCCCN2)C3CCC4OCCOC4C3,brd-k04279026,BRD-K04279026,ZIHZMWJPJKTMSZ-UHFFFAOYSA-N
C[C@@H](CO)N1C[C@@H](C)[C@H](CN(C)C(=O)C2CCC2)OC3CC(CCC3S1(=O)=O)C4CCC(CC4)C(=O)N(C)C,brd-k04284624,BRD-K04284624,SWUCWXMCDNCWDY-GOHWNWGWSA-N
OC[C@@H]1[C@H]2[C@H](CN(C(=O)C3CCCC(F)C3)C3CCCCC23)N1C(=O)C1CCOCC1,brd-k04288183,BRD-K04288183,RAIYMEHSZRPCGC-BHDDXSALSA-N
C[C@H](CO)N1C[C@H](C)[C@H](CN(C)CC2CCC(CC2)C(F)(F)F)OC3C(NC(=O)NC4CCCCC4)CCCC3C1=O,brd-k04289865,BRD-K04289865,NHGHJDDGJPIKGB-ISCCLHIJSA-N
CS(=O)(=O)N1[C@@H]2CN3C(CCC(-C4CCCC(F)C4)C3=O)[C@H]1[C@H]([C@@H]2CO)C(=O)N1CCCCC1,brd-k04291521,BRD-K04291521,WZTANFXJBQNXHQ-YJMBLLCNSA-N
C[C@@H](CO)N1C[C@@H](C)[C@@H](CN(C)CC2CCC(OC3CCCCC3)CC2)OC4CC(CCC4S1(=O)=O)C5CCNCC5,brd-k04309313,BRD-K04309313,KBDYTXJNXXZTGD-OVWOLCBMSA-N
CO[C@H]1CC[C@@H]2CCOC3CCC(CC3C(=O)N(C)C[C@@H](CC(=O)N(C)C[C@@H]1O2)C1CCCCC1)C#N,brd-k04321001,BRD-K04321001,CIRYYAWURCKBQH-YWUUFRFPSA-N
O[C@H]1COC[C@@H]2O[C@H](CC(=O)NCC3CCNCN3)CC[C@H]2N(C1)S(=O)(=O)C1CCCC(F)C1,brd-k04326190,BRD-K04326190,FPMJOPUHYZGMQU-JYRKZWEQSA-N
C[C@@H](CO)N1C[C@@H](C)[C@H](CN(C)C(=O)NC2CCCC3CCCCC23)OC4CCC(NS(=O)(=O)C)CC4CC1=O,brd-k04328580,BRD-K04328580,PFQWGWQENUDDJX-JVAFGIKQSA-N
COC1CCC2C3C([NH]C2C1)[C@@H](CO)N(CC1CCC(F)CC1)C[C@]31CN(CC2CCCCN2)C1,brd-k04340915,BRD-K04340915,JXCOUSRHXUUARO-RUZDIDTESA-N
CCS(=O)(=O)N1CC2(C1)[C@@H]([C@@H](CO)N2CC1CCCC1)C1CCCCC1,brd-k04361415,BRD-K04361415,CJXWLRNZKMQXON-RTBURBONSA-N
O=C(NC1CCCC1)N1[C@H]2CNC[C@@H]1[C@@H]2C1CCC(CC1)-C1CCCNC1,brd-k04362735,BRD-K04362735,NLCKAQRYGVHNGD-AERCQKQUSA-N
CC(=NOC(=O)C1CCC(CL)CC1)C2NCCS2,brd-k04363266,BRD-K04363266,KSHSYBSEZAKVGL-UHFFFAOYSA-N
COC1CCCCC1S(=O)(=O)N1[C@H]2CNC[C@@H]1[C@@H]2C1CCC(CC1)-C1CCNCC1,brd-k04364654,BRD-K04364654,MITDCEQWVIFCFM-NPHXMPSESA-N
OC[C@H]1[C@@H]2CN3C(CCC(-C4CCCC(F)C4)C3=O)[C@@H]2N([C@@H]1C(O)=O)C(=O)C1CCCCN1,brd-k04366697,BRD-K04366697,PPTZIPDIUOVGPF-PZBISTMVSA-N
CC(C)NC(=O)N1[C@H](CO)[C@@H]([C@H]1C#N)C1CCC(CC1)-C1CCC(F)CC1,brd-k04367289,BRD-K04367289,GQNJFXBZXQABNJ-VAMGGRTRSA-N
C1CC2CCCCC2O1,benzofuran,BRD-K04368295,IANQTJSKSUMEQM-UHFFFAOYSA-N
CO[C@@H]1CN(C)C(=O)C2CC(NC(=O)NC3CCCC(OC)C3)CCC2OC[C@H](C)N(CC2CC2)C[C@H]1C,brd-k04371396,BRD-K04371396,NFEVTECKVPPYCJ-IOKPGSKQSA-N
CS(=O)(=O)NC1CCC2O[C@@H]3[C@@H](C[C@@H](CC(=O)NC4CCCC4)O[C@@H]3CO)C2C1,brd-k04371509,BRD-K04371509,BEWGTMHICYCEOA-LBLLVPRASA-N
C[C@H](CO)N1C[C@@H](C)[C@@H](CN(C)C(=O)NC2CCCC3CCCCC23)OC4CCC(NS(=O)(=O)C)CC4C1=O,brd-k04380254,BRD-K04380254,MYLZFEJTJGFFCG-LJKQEARRSA-N
COC1CCCC(C1)S(=O)(=O)N1CC[C@@H]2[C@H]1C1CC(CCC1N(C)[C@H]2CO)C#CC1CCCNC1,brd-k04388421,BRD-K04388421,XFZXYNJZDQRLIG-YGPDHOBYSA-N
C[C@H](CCC1CCCCC1)NC[C@H](O)C1CCC(O)C(C1)C(N)=O,labetalol,BRD-K04389336,SGUAFYQXFOLMHL-ACJLOTCBSA-N
OC[C@@H]1O[C@@H](CCNC(=O)C2CNCCN2)CC[C@@H]1NC(=O)C1CCC2OCOC2C1,brd-k04395157,BRD-K04395157,OAEJMSHQDKFBTQ-VCBZYWHSSA-N
CC1CCC(CC1)S(=O)(=O)N[C@@H]1CC[C@H](CC(=O)N2CCC3CCCCC3C2)O[C@H]1CO,brd-k04402444,BRD-K04402444,YSHLOQAWMNLOEI-MZYLBHOOSA-N
CC(C)NC(=O)N(C)C[C@H]1OCCCC[C@H](C)OC2CCC(NC(=O)CCC(F)(F)F)CC2C(=O)N(C[C@H]1C)[C@@H](C)CO,brd-k04411796,BRD-K04411796,WCMOVSVGEGOMDB-FYBXHKAZSA-N
COC1CCCC(C1)[C@@]2(O)CCCC[C@@H]2CN(C)C,tramadol,BRD-K04412738,TVYLLZQTGLZFBW-ZBFHGGJFSA-N
CC[C@H](NC(=O)C1C(C)C(NC2CCCCC12)-C1CCCCC1)C1CCCCC1,sb-222200,BRD-K04414442,MQNYRKWJSMQECI-QFIPXVFZSA-N
COC1CCC2C3C([C@H](CO)N(C[C@]33CCN(CC3)C(=O)NC3C(C)NOC3C)C(=O)NC3CCC(F)CC3)N(C)C2C1,brd-k04418684,BRD-K04418684,UJHMBSRJMYXUMX-VWLOTQADSA-N
OC[C@H]1[C@@H]([C@@H]2CN(CC(=O)N12)C(=O)NC1CCCCC1F)C1CCC(CC1)-C1CCCNC1,brd-k04429417,BRD-K04429417,DYGXIGZWPPRTRB-WPFOTENUSA-N
[O-][N+](=O)C1CCCC2CN[NH]C12,7-nitroindazole,BRD-K04430056,PQCAUHUKTBHUSA-UHFFFAOYSA-N
CC(C)[C@H](N)C(=O)N[C@@H](C(C)C)C(=O)N[C@@H](C(C)C)C(O)=O,val-val-val,BRD-K04431258,LSLXWOCIIFUZCQ-SRVKXCTJSA-N
CO[C@H]1CN(C)C(=O)C2CC(NC(=O)NC3CCCC(F)C3)CCC2OC[C@H](C)N(C[C@H]1C)C(=O)NC1C(C)NOC1C,brd-k04443175,BRD-K04443175,DJGRJRLVSKCCNZ-ZENTWMBTSA-N
COC1CCCCC1-C1CCC(CC1)[C@H]1[C@@H](CO)N(CC2CC2)C11CN(C1)S(C)(=O)=O,brd-k04445149,BRD-K04445149,SZNRLOSZMNIQEX-GGAORHGYSA-N
C[C@H](CO)N1C[C@@H](C)[C@@H](CN(C)CC2CCC(F)CC2)OC3NCC(CC3C1=O)C4CCCC(C#N)C4,brd-k04457555,BRD-K04457555,WSCXCCZAXFYMKM-SEXOINJZSA-N
COC1CCC(NC(=O)N(C)C[C@@H]2OC3CCC(CC3CC(=O)N(C[C@@H]2C)[C@@H](C)CO)N(C)C)CC1,brd-k04458934,BRD-K04458934,ATOUFFMQMQIITO-MHPIHPPYSA-N
C[C@H](CO)N1C[C@H](C)[C@H](CN(C)CC2CCC(CC2)C3CCCCC3)OCC4CNNN4CCCC1=O,brd-k04465546,BRD-K04465546,YAZCQYURBLEIHO-JWZKTCGFSA-N
CC(=O)NC1CCC(CC1)C(=O)NC2CC(CCC2N)C3CCCS3,merck60,BRD-K04466929,ABZSPJVXTTUFAA-UHFFFAOYSA-N
C[C@@H](CO)N1C[C@H](C)[C@@H](CN(C)C(=O)NC2CCC3OCOC3C2)OCCCC[C@H](C)OC4CCC(NC(=O)C5CCCCC5)CC4C1=O,brd-k04476933,BRD-K04476933,ZXBXKIUDJVVQDV-NAJARDBOSA-N
C[C@H](CCC(O)=O)[C@@H]1CC[C@H]2[C@@H]3CC[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,lithocholic-acid,BRD-K04497194,SMEROWZSTRWXGI-JKTPOEMPSA-N
COC1CCC2C3C([NH]C2C1)[C@@H](CO)N(C[C@]31CN(C1)S(C)(=O)=O)C(=O)C1CCC1,brd-k04512584,BRD-K04512584,GSHVRPGKGLBQJS-QGZVFWFLSA-N
OC[C@@H]1O[C@H](CCNC(=O)C2CC(CL)CC(CL)C2)CC[C@H]1NC(=O)C1CCOCC1,brd-k04515815,BRD-K04515815,BBKVVMQWFBDXMC-OTWHNJEPSA-N
OC1CCC(NC2CCCCC2F)C2CCCNC12,brd-k04516579,BRD-K04516579,BZAFKZSUKIHVCI-UHFFFAOYSA-N
C[C@H](CO)N1C[C@H](C)[C@H](CN(C)CC2CCCC(C)C2)OCC3CNNN3CCCC1=O,brd-k04518829,BRD-K04518829,JFBDPIUUNLHCPK-MZKRTTBSSA-N
CO[C@@H](CN(C)S(=O)(=O)C1CCCC(CL)C1)[C@@H](C)CN([C@H](C)CO)S(=O)(=O)C1CCCC(CL)C1,brd-k04521490,BRD-K04521490,WFGAJOALFFTPKS-JKSBSHDWSA-N
C[C@H](NC(=O)C[C@H]1O[C@H](CO)[C@H](NC(=O)CC2CCCCN2)C=C1)C1CCCCC1,brd-k04533640,BRD-K04533640,GWEQQAXOIQTOQH-VRXWPRPYSA-N
COC1CCC(CC1)[SI](C)(C)[C@@H]2[C@@H](C)[C@@]3(O[C@H]2CCO)C(=O)N(CC4CCCC(NC(=O)C)C4)C5CCCCC53,brd-k04534322,BRD-K04534322,GVBLVLNWRIZMPQ-MREBWLGESA-N
C[C@H](CO)N1C[C@H](C)[C@@H](CN(C)CC2CCC(CC2)C(=O)NC3CCCCC3N)OC4CCC(NC(=O)C5CCCCC5)CC4CC1=O,brd-k04540960,BRD-K04540960,CMTIPOGQFXEGCZ-XLCATFGMSA-N
O=C/1NC2CCC(CC2\C1=C\C3CCC[NH]3)C4CCCNC4,jak3-inhibitor-vi,BRD-K04546108,IQNTXIMXKCURDC-YBEGLDIGSA-N
COC1CCCC2C(=O)C3C(O)C4C[C@](O)(C[C@H](O[C@H]5C[C@H](N)[C@@H](O)[C@H](C)O5)C4C(O)C3C(=O)C12)C(=O)CO,epirubicin,BRD-K04548931,AOJJSUZBOXZQNB-VTZDEGQISA-N
O=C(CN1CCOCC1)N1C[C@H]2N[C@@H](C1)[C@H]2C1CCC(CC1)-C1CCNCC1,brd-k04561891,BRD-K04561891,UULWUHWBVDYESO-XVAYZXCPSA-N
COC1CCCCC1CN1[C@H]2CNC[C@@H]1[C@@H]2C1CCC(CC1)-C1CCCC(C1)C#N,brd-k04562016,BRD-K04562016,DZFUMUWZXBFXFA-OCYIUTNCSA-N
CO[C@H]1CN(C)C(=O)C2CC(NS(=O)(=O)C3CCCC(F)C3)CCC2OC[C@@H](C)NC[C@H]1C,brd-k04566325,BRD-K04566325,FAXXRWNSKSYYIM-MCFFVMPBSA-N
CO[C@H](C(=O)N(C)C[C@H]1OCC2CCCCC2-C3CCCCC3C(=O)N(C[C@H]1C)[C@@H](C)CO)C4CCCCC4,brd-k04570341,BRD-K04570341,DVGPQCDULGSEFB-SSCOXSIPSA-N
CN1CNC(CCNC(=O)C[C@@H]2CC[C@H]3[C@@H](COC[C@@H](O)CN3C(=O)NC3CCC(CC3)C(F)(F)F)O2)C1,brd-k04574057,BRD-K04574057,TWGHTEGHSVIJBR-MYGLTJDJSA-N
CO[C@H](CN(C)C(=O)C1CNCCN1)[C@H](C)CN([C@@H](C)CO)S(=O)(=O)C1CCC(C)CC1,brd-k04575404,BRD-K04575404,SBBAPVWHPDIFCH-LVCYWYKZSA-N
CN1[C@@H]2CC[C@@H](CC(=O)NCC3CCC(CC3)-C3CCCCC3)O[C@@H]2COC2CCC(NC(=O)CC3CCCS3)CC2C1=O,brd-k04577097,BRD-K04577097,DRCDGYYITPZHEH-HYRLGQOJSA-N
OC[C@H]1O[C@@H](CC(=O)NCCN2CCCC2)CC[C@H]1NC(=O)C1CCCC(F)C1,brd-k04585040,BRD-K04585040,DCVAKYLGJMAIQD-GUDVDZBRSA-N
COC1CCCC(C1)C#CC1CCC(CC1)[C@H]1[C@H](CO)N([C@H]1C#N)C(=O)C1CCCCN1,brd-k04588345,BRD-K04588345,RQNIZPLHIPGYGU-CCDWMCETSA-N
CC(C)NC(=O)N(C)C[C@@H]1OCCCC[C@@H](C)OC2CCC(NC(=O)C3CCCCC3)CC2C(=O)N(C[C@H]1C)[C@H](C)CO,sa-434027,BRD-K04592856,PLFJTCJSGHSPAZ-GBRARVNLSA-N
COC1CCC(C#CC2CNC3O[C@@H](CN(C)C(=O)CC4CC4)[C@H](C)CN([C@@H](C)CO)C(=O)C3C2)CC1,brd-k04605510,BRD-K04605510,DPWYORMJDFEMPA-GOHWNWGWSA-N
OC[C@H]1NC2CCC(BR)CC2[C@H]2[C@@H]1CCN2C(=O)C1CCOCC1,brd-k04613932,BRD-K04613932,REIPENKEAUIUGY-KBRIMQKVSA-N
CNC[C@H]1OCCCC[C@H](C)OC2CCC(NC(=O)NC3CCCCC3)CC2C(=O)N(C[C@@H]1C)[C@@H](C)CO,brd-k04617562,BRD-K04617562,HNFJEPMYRFFBAZ-GHIUXRNCSA-N
COC1CCCC(NC(=O)N(C)C[C@@H]2OC3NCC(C#CC4CCNCC4)CC3C(=O)N(C[C@H]2C)[C@H](C)CO)C1,brd-k04618303,BRD-K04618303,IVQXIBZAZBUJJC-GNMOFYLKSA-N
C\C(=C/C(=O)NC1CCCCC1C(O)=O)C1CCC2CCCCC2C1,bibr-1532,BRD-K04623885,PGFQXGLPJUCTOI-WYMLVPIESA-N
CO[C@@H]1CN(C)C(=O)C2CC(NC(=O)NC3CCCC(OC)C3)CCC2OC[C@@H](C)N(CC2CC2)C[C@H]1C,brd-k04627808,BRD-K04627808,NFEVTECKVPPYCJ-SEXOINJZSA-N
O[C@H]1COC[C@@H]2O[C@H](CC(=O)NCC3CCCC(F)C3)CC[C@H]2N(C1)C(=O)C1CCNCC1,brd-k04630954,BRD-K04630954,VWRSVZSWDSMGOW-MBDNFAEBSA-N
C[C@@H](CO)N1C[C@H](C)[C@@H](CN(C)C)OC2CCC(NS(=O)(=O)C3CCCCC3)CC2C1=O,brd-k04632192,BRD-K04632192,WIJHLCNCWFONNF-PNLZDCPESA-N
OC[C@H]1O[C@H](CCNC(=O)C2CCC3OCOC3C2)CC[C@H]1NS(=O)(=O)C1CCC(CL)CC1,brd-k04632406,BRD-K04632406,WVRHSCPXBJSNMQ-YRISNDGFSA-N
CS(=O)(=O)N1[C@H]2CN3C(CCCC3=O)[C@@H]1[C@@H]([C@H]2CO)C(=O)NCC1CCCCC1,brd-k04643052,BRD-K04643052,BTVFIDRKUITRHL-IAAVTCLWSA-N
OC[C@@H]1O[C@H](CCNC(=O)NC2CCC(CC2)C(F)(F)F)CC[C@H]1NC(=O)C1CCCNC1,brd-k04643065,BRD-K04643065,JHFKDWZHMFMOKL-OTWHNJEPSA-N
CC(C)OC(=O)N(C)C[C@@H]1OCC2CNNN2CCCC(=O)N(C[C@@H]1C)[C@H](C)CO,brd-k04648846,BRD-K04648846,IKLKAEKDATVYNM-JZXOWHBKSA-N
COC1CCC(CC1)S(=O)(=O)NC2CCC3O[C@@H](CN(C)CC4CCC(CC4)C(F)(F)F)[C@H](C)CN([C@@H](C)CO)C(=O)CC3C2,brd-k04650027,BRD-K04650027,MMCQQUXWRQHPLM-DGIFUFQNSA-N
C[C@H](CO)N1C[C@H](C)[C@@H](CN(C)S(=O)(=O)C2CCSC2)OCC3CCCCC3-C4CCCCC4C1=O,brd-k04669648,BRD-K04669648,ROXJHZXKWGUYER-OUDXUNEISA-N
CC1CC(F)CC(C)C1CN2CNC3N(NCC3C2=O)C(C)(C)C,brd-k04676863,BRD-K04676863,XIVMYUBMIRSGDM-UHFFFAOYSA-N
CCCNC(=O)N[C@H]1C=C[C@H](CC(=O)NCCC2CCCCC2)O[C@@H]1CO,brd-k04680237,BRD-K04680237,UYZCTKNUILRIOW-FGTMMUONSA-N
CCCNC(=O)C[C@H]1C[C@H]2[C@H](OC3CCC(NC(=O)NC4CCCCC4F)CC23)[C@@H](CO)O1,brd-k04682465,BRD-K04682465,KFOACEMMMUKWEO-AMZDVIMWSA-N
OC[C@H]1[C@@H]2CN3C(CCCC3=O)[C@H]([C@@H]1C(=O)NCC1CCC3OCOC3C1)N2CC1CCCNC1,brd-k04687955,BRD-K04687955,NQAPPCYATWXMBW-GCAWGGIMSA-N
COC1CCC(CC1)S(=O)(=O)N(C)C[C@@H]2OC3C(NC(=O)NC4CCCC5CCCCC45)CCCC3C(=O)N(C[C@@H]2C)[C@H](C)CO,brd-k04695623,BRD-K04695623,FXIXTIXYCSOXIT-LWPQGVMLSA-N
CCC(=O)NC[C@H]1[C@H]([C@H](CO)N1C(=O)C1CCC1)C1CCCCC1,brd-k04696500,BRD-K04696500,USKATFAIQYPQIB-XYJFISCASA-N
CNC(=O)C[C@@H]1CC[C@@H]2[C@H](COC[C@@H](O)CN2CC2CCC(CL)C(CL)C2)O1,brd-k04701379,BRD-K04701379,ZCDZHCWZNJFIKB-ZZCKCESHSA-N
OC(=O)CCC1CC(I)C(O)C(I)C1,bl-050,BRD-K04701986,REWXSFYNOFYMNX-UHFFFAOYSA-N
CLC1CCC(CN2C(CN3CCCC3)NC3CCCCC23)CC1,clemizole,BRD-K04704168,CJXAEXPPLWQRFR-UHFFFAOYSA-N
CC(=O)NCCCCCCNC(=O)C,hexamethylenebisacetamide,BRD-K04710043,BNQSTAOJRULKNX-UHFFFAOYSA-N
CO[C@H](CN(C)C(=O)C1CCC2OCOC2C1)[C@@H](C)CN([C@@H](C)CO)S(=O)(=O)C1CCCCC1,brd-k04718515,BRD-K04718515,ADONDIFMYIEKMI-IUKKYPGJSA-N
[O-][N+](=O)C1CCC(N2CCN(CC2)C(=O)C2CCC(CL)CC2)C2CCCNC12,brd-k04722205,BRD-K04722205,KLNPVNZJCWIQSK-UHFFFAOYSA-N
OC[C@@H]1[C@@H](C2CCCCC2)C2(CN(C2)C(=O)CC2CCCNC2)N1C(=O)C1CCOCC1,brd-k04729818,BRD-K04729818,NBXDACJPDTYBQC-FYYLOGMGSA-N
C[C@@H](CO)N1C[C@H](C)[C@H](CN(C)C(=O)NC2CCC(F)CC2)OCCCC[C@H](C)OC3CCC(NS(=O)(=O)C4CCCCC4)CC3C1=O,brd-k04733502,BRD-K04733502,NWAOHTRJRZZISF-GHTOCUPCSA-N
O[C@H]1COC[C@H]2O[C@H](CC(=O)NC3CC4CCCCC4C3)CC[C@@H]2N(C1)C(=O)CC1CCCCC1,brd-k04745699,BRD-K04745699,JKLIXGQQXOXZKK-KEVKATSASA-N
C[C@@H](CO)N1C[C@@H](C)[C@H](CN(C)C(=O)NC2CCCC(OC3CCCCN3)C2)OCC4CN(CCCC1=O)NN4,brd-k04749191,BRD-K04749191,WYPGSQIBOYUSAK-CZSZKKDXSA-N
CCC(=O)N1[C@H](CO)[C@@H](C2CCCCC2)C11CN(C1)C(=O)C1CNCCN1,brd-k04750859,BRD-K04750859,VTGHQTOBEXVTNQ-SJLPKXTDSA-N
CC(C)(C)[S@](=O)N1CC2CC(NC(C2[C@@H]1CCO)-C1CCCC(C1)-C1CNCNC1)C(=O)N1CCC2CCCCC2C1,brd-k04753511,BRD-K04753511,YCXBLOUOQVZMFH-WHAQVLKXSA-N
CC(C)(C)[S@](=O)N1CC2CC(NC(C2[C@@H]1CCO)-C1CCCC(C1)-C1CCCNC1)C(=O)NCCC1CCNCC1,brd-k04759195,BRD-K04759195,YESIXAXFOCXQOM-VELXTTODSA-N
COCC(=O)N1C[C@@H](C)[C@@H](CN(C)C(=O)C2CCC(NS(C)(=O)=O)CC2OC[C@@H]1C)OC,brd-k04772033,BRD-K04772033,ALCDIEWMKTXBKO-ZRGWGRIASA-N
OC[C@@H]1O[C@H](CC(=O)NC2CCCCC2)C[C@@H]3[C@H]1OC4CCC(NC(=O)C5CCC6OCOC6C5)CC34,brd-k04776289,BRD-K04776289,VAJXXPPWCPTEHE-GCMLAXDWSA-N
C(NC1NCNC2CCC(CC12)C3CCOC3)C4CCCNC4,brd-k04779531,BRD-K04779531,YZPNUYIMLUURTL-UHFFFAOYSA-N
C[C@H](CO)N1C[C@H](C)[C@@H](CN(C)C(=O)CC2CCCNC2)OC3NCC(/C=C/C4CCCCC4)CC3C1=O,brd-k04798077,BRD-K04798077,FQANFRRZYSNNGV-WEEIDUKRSA-N
CC1CCC(CC1)S(=O)(=O)NC1NC2CCCCC2NC1NC1CCCC2NSNC12,sar-245408,BRD-K04801023,NCUAOBDESQDAII-UHFFFAOYSA-N
OC[C@H]1[C@@H](C2CCCCC2)C2(CN(C2)C(=O)CC2CC2)N1CC1CCCC(F)C1,brd-k04802065,BRD-K04802065,TWVMRGSVCHLTGK-JTHBVZDNSA-N
COC1CCCCC1CN1C[C@H]2N[C@@H](C1)[C@H]2C1CCC(CC1)-C1CCCC(C1)C#N,brd-k04803823,BRD-K04803823,QOVFPCHJGWGUIZ-OCYIUTNCSA-N
OC(=O)C1CN(C2CC2)C2CC(N3CCNCC3)C(F)CC2C1=O,ciprofloxacin,BRD-K04804440,MYSWGUAQZAJSOK-UHFFFAOYSA-N
OCCC1CCC(O)C(O)C1,hydroxytyrosol,BRD-K04809113,JUUBCHWRXWPFFH-UHFFFAOYSA-N
CN(C)C(=O)C[C@H]1O[C@@H](CO)[C@@H](NC(=O)C2CCC(F)CC2)C=C1,brd-k04831789,BRD-K04831789,AKLLRXAVVXEIMF-KKUMJFAQSA-N
C[C@H](CO)N1C[C@@H](C)[C@@H](CN(C)CC2CCNCC2)OCCCC[C@H](C)OC3CCC(NC(=O)NC4CCCCC4)CC3C1=O,brd-k04832618,BRD-K04832618,LMYACBAJSFEPOG-JIXXDEQJSA-N
